smiles,logS
CC(=O)Nc1ccc(N/C=C/C(=O)c2ccc(Cl)cc2)cc1,-5.12
CC(=O)Nc1ccc(N/C=C/C(=O)c2ccc(Br)cc2)cc1,-5.56
CC(=O)Nc1ccc(F)c(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,-3.38327
CC(=O)Nc1ccc(Cl)cc1C,-2.3097
CC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,-3.84
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)[S+](C)[O-])C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)cc1,-1.49563
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@H](NC(C)=O)Sc2ccc3ccccc3c2)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)cc1,-1.49172
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)cc1,-1.48664
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@H](SC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)cc1,-1.49172
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@H](C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)[S+]([O-])C(C)C)cc1,-1.49618
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](SC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)cc1,-1.49172
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)cc1,-1.48664
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C(N)=O)[S+](C)[O-])cc1,-1.50005
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(N)=O)[S+](C)[O-])cc1,-1.50005
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)[S+]([O-])C(C)C)cc1,-1.49618
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@H](SC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)cc1,-1.48607
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@H](C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)[S+]([O-])C(C)C)cc1,-1.49059
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@H](C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)S(=O)(=O)C(C)C)cc1,-1.49506
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](SC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)cc1,-1.48607
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)[S+]([O-])C(C)C)cc1,-1.49059
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)S(=O)(=O)C(C)C)cc1,-1.49506
CC(=O)Nc1ccc(C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc2ccc(Cl)cc2)NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(C)=O)[S+](C)[O-])C(=O)N[C@H](Cc2ccc(NC(C)=O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(N)=O)cc1,-1.49563
CC(=O)Nc1ccc(CNc2n[nH]c3nc(C)cc(C(F)(F)F)c23)cc1,-4.86
CC(=O)Nc1ccc(C)c(NC(S)=Nc2ccc(F)cc2)c1,-3.87
CC(=O)Nc1ccc(C)c(NC(=S)Nc2ccc(F)cc2)c1,-3.87
CC(=O)Nc1ccc(C(F)(F)F)cc1Cl,-4.01
CC(=O)Nc1ccc(C(=O)OCc2ccccc2Br)cc1,-5.7
CC(=O)Nc1ccc(C(=O)OCc2ccc(F)cc2Cl)cc1,-5.28
CC(=O)Nc1ccc(C(=O)NCC(=O)OCc2ccccc2F)cc1,-4.66
CC(=O)Nc1ccc(C(=O)COC(=O)c2cccs2)c(F)c1,-4.52
CC(=O)Nc1ccc(C(=O)COC(=O)c2ccco2)c(F)c1,-3.82
CC(=O)Nc1ccc(C(=O)COC(=O)c2cc(C)oc2C)c(F)c1,-4.63
CC(=O)Nc1ccc(C(=O)COC(=O)Cc2ccsc2)c(F)c1,-3.82
CC(=O)Nc1ccc(C(=O)COC(=O)C2CCCCC2)c(F)c1,-4.48
CC(=O)Nc1ccc(C(=O)COC(=O)C2CC2C)c(F)c1,-3.82
CC(=O)Nc1ccc(C(=O)CN2C(=O)NC3(CCCc4ccccc43)C2=O)c(F)c1,-3.89
CC(=O)Nc1ccc(C(=O)CN2C(=O)NC3(CCCCCC3)C2=O)c(F)c1,-4.04
CC(=O)Nc1ccc(Br)cc1C,-1.756
CC(=O)Nc1ccc(-c2noc([C@H]3CCCCN3C(=O)C#Cc3ccccc3)n2)cc1C(F)(F)F,-5.68346
CC(=O)Nc1ccc(-c2nc3cc([N+](=O)[O-])c(Cl)cc3[nH]2)cc1,-5.62
CC(=O)Nc1ccc(-c2nc3cc(Cl)ccc3o2)cc1,-5.98
CC(=O)Nc1ccc(-c2nc3cc(Cl)c([N+](=O)[O-])cc3[nH]2)cc1,-5.62
CC(=O)Nc1ccc(-c2ccnc(NCCCNC(=O)c3c(Cl)cccc3Cl)n2)cc1,-5.18709
CC(=O)Nc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,-3.67711
CC(=O)Nc1ccc(-c2ccc(NCC(=O)Nc3ccc(CN4CCNCC4)c(C(F)(F)F)c3)cc2)cn1,-3.60252
CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)ccc1Cl,-4.63827
CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)c(F)cc1C1CC1,-5.09691
CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)c(F)cc1C,-4.65758
CC(=O)Nc1cc(Nc2cc(NC3CCC3)n3ncc(C#N)c3n2)c(F)cc1C,-5.30103
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN1CC(F)(F)C1,-3.61798
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1Cl,-6
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)c(F)cc1C1CC1,-5.1549
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)c(F)cc1C,-5.30103
CC(=O)Nc1cc(N(CCOC(C)=O)CCOC(C)=O)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,-6.96372
CC(=O)Nc1cc(F)cc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,-5.64193
CC(=O)Nc1cc(F)cc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)c1,-4.07275
CC(=O)Nc1cc(Cl)ccc1[N+](=O)[O-],-0.99
CC(=O)Nc1cc(C(=O)Nc2cn(C)c(C(=O)NCCC(=O)Nc3cn(C)c(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCCC(=O)Nc6cc(C(=O)Nc7cc(C(=O)Nc8cc(C(=O)Nc9cc(C(=O)Nc%10ccc%11[nH]c(C(=O)N%12CC(CCl)c%13c%12cc(OC(=O)[C@@H](N)CCCCN)c%12ccccc%13%12)cc%11c%10)n(C)c9)n(C)c8)n(C)c7)n(C)c6)n(C)c5)n(C)c4)n3)n2)n(C)c1,-2.92082
CC(=O)Nc1cc(C(=O)Nc2cn(C)c(C(=O)NCCC(=O)Nc3cn(C)c(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCCC(=O)Nc6cc(C(=O)Nc7cc(C(=O)Nc8cc(C(=O)Nc9cc(C(=O)Nc%10ccc%11[nH]c(C(=O)N%12CC(CCl)c%13c%12cc(OC(=O)NCCCN(C)C)c%12ccccc%13%12)cc%11c%10)n(C)c9)n(C)c8)n(C)c7)n(C)c6)n(C)c5)n(C)c4)n3)n2)n(C)c1,-3.63827
CC(=O)Nc1cc(Br)ccc1O,-3.85
CC(=O)Nc1cc(-c2noc([C@H]3CCCCN3C(=O)COc3ccccc3)n2)ccc1F,-4.38666
CC(=O)Nc1cc(-c2nc3ccccc3o2)ccc1Cl,-5.25
CC(=O)Nc1cc(-c2n[nH]c([C@H]3CCCCN3C(=O)COc3ccccc3)n2)ccc1F,-3.55817
CC(=O)Nc1cc(-c2cnc(N(C)C(=O)c3c(F)cccc3Cl)c(N3CCCCC3)c2)n(C(C)C)n1,-4.13726
CC(=O)Nc1cc(-c2ccc(F)cc2)[nH]n1,-4.02
CC(=O)Nc1cc(-c2cc(F)cc(O[C@H]3CCN(C)C3)c2)nc(-n2nc(C)cc2C)n1,-2.0258
CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC2CC2)ccn1,-2.57645
CC(=O)Nc1c2c(nn1-c1cccc(Cl)c1)CS(=O)(=O)C2,-3.82
CC(=O)Nc1c2c(nn1-c1ccc(F)cc1)CSC2,-3.82
CC(=O)Nc1c2c(nn1-c1ccc(Cl)cc1)CSC2,-4.14
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,-2.64
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,-2.01
CC(=O)Nc1c(I)c(C(=O)NC2C(O)[C@H](O)C(CO)O[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,-0.1982
CC(=O)Nc1c(I)c(C(=O)NC2C(O)OC(CO)C(O)C2O)c(I)c(N(C)C(C)=O)c1I,-0.198
CC(=O)Nc1c(F)cc(Br)cc1F,-3.82
CC(=O)Nc1c(Cl)cnn(-c2ccccc2)c1=O,-3.82
CC(=O)Nc1c(C(N)=O)oc2ccc(Cl)cc12,-3.82
CC(=O)Nc1c(-c2ccccc2Cl)c(=O)c2ccccc2n1C,-3.82
CC(=O)Nc1c(-c2ccccc2)nc2ccc(Cl)cn12,-3.83
CC(=O)Nc1c(-c2ccc(Cl)cc2)c(=O)c2ccccc2n1C,-4.34
CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)cc2Cl)C1(C)C,-4.34679
CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(Cl)c2)C1(C)C,-5.00877
CC(=O)N[C@H]1C(C)(C)[C@H](Oc2ccc(C#N)c(C(F)(F)F)c2)C1(C)C,-4.48149
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)cc(Cl)c3n2)cc1,-6
CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(Cl)cc3n2)cc1,-5.69897
CC(=O)N[C@@H]1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)ns2)C1,-4.47169
CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C)C(N)=O,-3.15566
CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCC(N)C(=O)c1cccnc1)C(=O)N[C@@H](CCCC(N)C(=O)c1cccnc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC(N)C(C)C)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C)C(N)=O,-3.16037
CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C)C(N)=O,-2.08071
CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCC(N)C(=O)c1ccncc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC(N)C(C)C)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C)C(N)=O,-1.88515
CC(=O)N[C@@H](Cc1ccc(OC(F)(F)F)cc1)C(=O)O,-3.82
CC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1csc2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C)C(N)=O,-4.15883
CC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N[C@@H](Cc1csc2ccccc12)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C)C(N)=O,-1.7651
CC(=O)N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O,-2.183
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,-5.14
CC(=O)N[C@@H](CSc1ccc(Cl)c(Cl)c1)C(=O)O,-2.8868
CC(=O)NS(=O)(=O)c1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccc(Cl)cc2)cc1,-3.82
CC(=O)NNc1ncnc2c1cnn2-c1ccc(C)c(Cl)c1,-4.71
CC(=O)NNS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)n(C)n2)s1,-4.16
CC(=O)NNC(=S)Nc1cccc(F)c1,-3.89
CC(=O)NNC(=O)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1,-3.97
CC(=O)NNC(=O)c1[nH]c2ccc(Br)cc2c1-c1ccccc1,-3.82
CC(=O)NNC(=O)CCn1nnc(-c2ccc(Cl)cc2)n1,-4.27
CC(=O)NN=C(S)Nc1cccc(F)c1,-3.89
CC(=O)NN=C(C)c1cccc(C(F)(F)F)c1,-3.82
CC(=O)NN=C(C)c1ccc(Br)cc1Br,-4.63
CC(=O)NN=C(C)CC(=O)Nc1cccc(C(F)(F)F)c1,-3.86
CC(=O)NN1C(=O)c2ccccc2NC1c1ccccc1F,-3.95
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)c1,-3.6085
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(O)cccc32)c1,-3.47097
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(F)cccc32)c1,-3.54982
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(Cl)cccc32)c1,-3.35298
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(CO)cccc32)c1,-3.65023
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(F)F)cccc32)c1,-3.446
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)O)cccc32)c1,-3.39714
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)=O)cccc32)c1,-3.95764
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)(C)O)cccc32)c1,-3.52539
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C#N)cccc32)c1,-3.50864
CC(=O)NCc1ccc(C(=O)COC(=O)COc2ccc(Cl)c(C)c2)s1,-4.01
CC(=O)NCc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,-3.85598
CC(=O)NCc1ccc(-c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)c(Cl)c1,-5.39794
CC(=O)NCc1cc(-c2ccc(Cl)cc2)no1,-3.83
CC(=O)NC[C@H]1CN(c2ccc(OC[C@H]3CN(c4ccccc4)C(=O)O3)c(F)c2)C(=O)O1,-3.78516
CC(=O)NC[C@H]1CN(c2ccc(OC[C@H](O)CNc3ccncc3)c(F)c2)C(=O)O1,-1.60852
CC(=O)NC[C@H]1CN(c2ccc(OC[C@H](O)CNc3cccnc3)c(F)c2)C(=O)O1,-1.99405
CC(=O)NC[C@H]1CN(c2ccc(OC[C@H](O)CNc3ccccn3)c(F)c2)C(=O)O1,-1.45494
CC(=O)NC[C@H]1CN(c2ccc(OC[C@H](O)CNc3ccccc3)c(F)c2)C(=O)O1,-3.52871
CC(=O)NC[C@H]1CN(c2ccc(OC[C@H](O)CNc3ccc(C#N)cc3)c(F)c2)C(=O)O1,-4.16115
CC(=O)NC[C@H]1CN(c2ccc(OC[C@H](O)CNc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c(F)c2)C(=O)O1,-4.65758
CC(=O)NC[C@H]1CN(c2ccc(OC[C@H](O)CNCCC(C)C)c(F)c2)C(=O)O1,-2.13811
CC(=O)NC[C@H]1CN(c2ccc(OC[C@H](O)CNC3CC3)c(F)c2)C(=O)O1,-2.65718
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H]3CNC(=O)O3)c(F)c2)C(=O)O1,-2.56543
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H]3CN(c4ccccc4)C(=O)O3)c(F)c2)C(=O)O1,-4.85387
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H]3CN(c4ccc(N5C[C@H](CNC(C)=O)OC5=O)cc4F)C(=O)O3)c(F)c2)C(=O)O1,-3.47756
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H](O)CNc3ccncc3)c(F)c2)C(=O)O1,-1.75144
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H](O)CNc3cccnc3)c(F)c2)C(=O)O1,-2.51684
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H](O)CNc3ccccn3)c(F)c2)C(=O)O1,-1.65351
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H](O)CNc3ccccc3)c(F)c2)C(=O)O1,-3.90658
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H](O)CNc3ccc(C#N)cc3)c(F)c2)C(=O)O1,-4.3279
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H](O)CNCCC(C)C)c(F)c2)C(=O)O1,-3.41454
CC(=O)NC[C@H]1CN(c2ccc(OC[C@@H](O)CNC3CC3)c(F)c2)C(=O)O1,-1.01766
CC(=O)NC[C@H]1CN(c2ccc(NC[C@H](O)COc3ccc(N4C[C@H](CNC(C)=O)OC4=O)cc3F)c(F)c2)C(=O)O1,-4.09152
CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,-3.24726
CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,-1.97269
CC(=O)NC[C@H]1CN(c2ccc(-n3cc(-c4ccccn4)cn3)c(F)c2)C(=O)O1,-3.87419
CC(=O)NCCc1nc2ccccc2n1Cc1ccc(Cl)cc1,-3.82
CC(=O)NCCc1nc2cc(NC(=O)c3ccccc3Cl)ccc2n1C,-3.82
CC(=O)NCCc1nc2cc(NC(=O)c3ccc(F)cc3)ccc2n1C,-3.82
CC(=O)NCCc1nc2cc(NC(=O)c3ccc(Cl)cc3)ccc2n1C,-4.02
CC(=O)NCCO/N=C/c1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)c(F)c1F,-4.79588
CC(=O)NCCNc1nc(-c2ccccn2)nc2c1CN(Cc1ccc(F)cc1)CC2,-3.64589
CC(=O)NCCCc1nc2ccccc2n1Cc1ccccc1F,-3.83
CC(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,-2.92082
CC(=O)NCC(=O)NNC1CC(=O)N(c2cccc(Cl)c2)C1=O,-3.82
CC(=O)NC1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccc(Cl)cc2)CC3)CC1,-3.70333
CC(=O)NC1CCN(c2cnc(-c3ccc(C(F)(F)F)cc3)c(-c3ccncc3Cl)n2)CC1,-3.95324
CC(=O)NC1C(=O)N(Cc2ccccc2)c2ccc(Br)cc21,-4.3
CC(=O)NC1=NN(C(C)=O)C(C)(c2ccc(Br)cc2)S1,-3.94
CC(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,-3.37203
CC(=O)NC1(C(F)(F)F)NC(=O)N(c2ccc(F)cc2)C1=O,-3.82
CC(=O)NC1(C(F)(F)F)NC(=O)N(CCc2ccccc2)C1=O,-3.82
CC(=O)NC1(C(F)(F)F)C(=O)Nc2c1c(=O)[nH]c(=O)n2CC(C)C,-6.24
CC(=O)NC(c1cccs1)c1cc(Br)c2cccnc2c1O,-4.83863
CC(=O)NC(c1ccccc1)c1cc(Cl)c2cccnc2c1O,-5.91
CC(=O)NC(c1ccc(Cl)cc1Cl)c1ccc2cccnc2c1O,-5.08
CC(=O)NC(c1ccc(C)cc1)c1cc(Cl)c2cccnc2c1O,-5.93
CC(=O)NC(NC(=S)Nc1ccc(S(N)(=O)=O)cc1)C(Cl)(Cl)Cl,-3.83
CC(=O)NC(N=C(S)Nc1ccc(S(N)(=O)=O)cc1)C(Cl)(Cl)Cl,-3.83
CC(=O)NC(Cc1ccc(OC(F)(F)F)cc1)C(=O)[O-],-3.82
CC(=O)NC(Cc1cc(Br)c(O)c(Br)c1)C(=O)O,-2.18
