smiles,logS
CCCNC(=O)C(=O)NCC1CCC[NH+]1CC,-3.83
CCCNC(=O)C(=O)NCC1CCCN1CC,-3.83
CCCNC(=C\C(=O)/C=C/c1ccc(O)c(OC)c1)/C=C/c1ccc(O)c(OC)c1,-4.30103
CCCN=c1c(O)c(O)c1=N,-3.82
CCCN=C1CC(C)(C)CC([O-])=C1C(=O)CCC,-3.82
CCCN=C(S)Nc1cc2oc3ccccc3c2cc1OC,-5.9
CCCN=C(S)NNC(=O)c1cccs1,-4.15
CCCN=C(S)NNC(=O)c1cc(C2CC2)nc2ccccc12,-3.91
CCCN=C(S)NNC(=O)c1cc(-c2cccnc2)nc2ccccc12,-3.95
CCCN=C(S)N1CCCC(c2nc3ccccc3[nH]2)C1,-4.35
CCCN=C(S)N1CCC(n2cnc3ccccc32)CC1,-3.82
CCCN=C(S)N1CCC(NC(=O)c2ccc(OC)cc2)CC1,-4.22
CCCN=C(S)N1CCC(NC(=O)c2ccc(C)cc2)CC1,-4.63
CCCN=C(S)N1CCC(NC(=O)Nc2ccc(C)cc2)CC1,-4.83
CCCN=C(S)N1CCC(Cc2ccccc2)CC1,-3.99
CCCN=C(S)N1CCC(C(=O)c2ccc3c(c2)OCCO3)CC1,-3.93
CCCN1Cn2c(nc3ccccc3c2=O)C1C,-2.67
CCCN1Cc2nc3c(CC(C)(C)C)cccc3c(N)c2C1=O,-5.46852
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,-5.67778
CCCN1CNc2c(c(=O)[nH]c(=S)n2CCc2ccccc2)C1,-5.29
CCCN1CNC(=S)N(c2ccccc2C)C1,-3.82
CCCN1CNC(=S)N(c2cccc(C)c2)C1,-3.83
CCCN1CNC(=S)N(c2ccc(C)cc2C)C1,-3.82
CCCN1CN=C(Nc2nc3ccccc3o2)NC1,-4.14
CCCN1CN=C(NS(=O)(=O)c2ccc(C)cc2)NC1,-3.82
CCCN1CN(c2ccccc2)C(=S)N(c2ccccc2)C1,-3.82
CCCN1CCn2c(nc3ccccc3c2=O)C1C,-2.31
CCCN1CCc2c(sc3nc(SC)n(-c4ccccc4)c(=O)c23)C1,-4.04
CCCN1CCc2c(c3cc(OC)c(OC)cc3c3cc(OC)c(OC)cc23)C1,-1.30103
CCCN1CCO[C@H](c2cccc(O)c2)C1,0.655019
CCCN1CCOC(CC(=O)Nc2ccc([N+](=O)[O-])cc2)C1=O,-3.93
CCCN1CCN(c2ccc(S(N)(=O)=O)cc2[N+](=O)[O-])CC1,-4
CCCN1CCN(c2ccc(C(=O)CCN(C)C)cc2)CC1,-3.61979
CCCN1CCN(S(=O)(=O)c2cn(C)nc2C)CC1,-3.82
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,-3.82
CCCN1CCN(S(=O)(=O)c2ccc3c(c2)CCC(=O)N3)CC1,-3.82
CCCN1CCN(CCNC(=O)Nc2cc(C)ccc2C)CC1,-3.82
CCCN1CCN(CC(=O)Nc2nncs2)CC1,-3.88
CCCN1CCN(CC(=O)Nc2nnc(CC)s2)CC1,-3.82
CCCN1CCN(CC(=O)Nc2nnc(C)s2)CC1,-3.89
CCCN1CCN(CC(=O)Nc2nc3ccccc3s2)CC1,-5.72
CCCN1CCN(C(=S)Nc2sc(CC)cc2C(=O)OC)CC1,-5.77
CCCN1CCN(C(=O)c2ccc3nc(CC)c(CC)nc3c2)CC1,-3.82
CCCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,-2.56997
CCCN1CCCC(C(=O)c2cc(C)c(OC)c(C)c2)C1,-3.87
CCCN1CCC(c2nc3cccc(C(N)=O)c3[nH]2)CC1,-1.67879
CCCN1CCC(Nc2cc(OC)cc(OC)c2)CC1,-3.82
CCCN1CCC(NCC(C)c2ccccc2)CC1,-3.83
CCCN1CCC(NC2CCC(O)CC2)CC1,-3.95
CCCN1CCC(NC(=S)Nc2ccc([N+](=O)[O-])cc2)CC1,-3.82
CCCN1CCC(NC(=S)Nc2ccc(OC)c(OC)c2)CC1,-3.82
CCCN1CCC(NC(=O)Nc2cccc3ccccc23)CC1,-3.82
CCCN1CCC(NC(=O)Cc2ccccc2OC)CC1,-3.82
CCCN1CCC(NC(=O)Cc2ccccc2C)CC1,-3.91
CCCN1CCC(NC(=O)Cc2ccc(C)cc2)CC1,-3.84
CCCN1CCC(NC(=O)C2CCN(C(C)=O)CC2)CC1,-3.82
CCCN1CCC(NC(=O)C2CCCCC2C(=O)O)CC1,-3.82
CCCN1CCC(NC(=O)C2CC=CCC2C(=O)O)CC1,-3.82
CCCN1CCC(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)CC1,-4.01
CCCN1CCC(N(CCc2ccccc2)Cc2ccccc2)CC1,-4.02
CCCN1CCC(N(C2CC2)S(=O)(=O)c2ccc(OC)cc2)CC1,-3.64
CCCN1CCC(N(C(=O)c2ccccc2)c2ccc3[nH]c(C)cc3c2)CC1,-3.86
CCCN1CCC(N(C(=O)CCC(=O)NCc2cccnc2)C2CC2)CC1,-3.13
CCCN1CCC(N(C(=O)C2CC2)c2ccc3[nH]c(C(C)(C)C)cc3c2)CC1,-4.28
CCCN1CC(C)n2c(nc3ccccc3c2=O)C1C,-2.24
CCCN1C2CCCC1CC(NC(=S)Nc1cccc(C)c1)C2,-3.82
CCCN1C2CCCC1CC(NC(=S)Nc1ccc(OC)cc1)C2,-3.82
CCCN1C2CCCC1CC(NC(=S)NCCCOCC)C2,-3.82
CCCN1C2CCCC1CC(NC(=O)c1ccccc1OC)C2,-3.82
CCCN1C2CCCC1CC(NC(=O)c1cccc([N+](=O)[O-])c1)C2,-3.82
CCCN1C2CCCC1CC(NC(=O)c1cccc(OC)c1)C2,-3.82
CCCN1C2CCCC1CC(NC(=O)NC13CC4CC(CC(C4)C1)C3)C2,-3.82
CCCN1C(=S)c2ccccc2C1c1ccccc1,-4.48
CCCN1C(=O)c2ccccc2NC1c1ccc(O)c(OCC)c1,-3.82
CCCN1C(=O)c2ccc(C(=O)Nc3ccccc3C(=O)[O-])cc2C1=O,-3.82
CCCN1C(=O)c2ccc(C(=O)Nc3ccccc3C(=O)O)cc2C1=O,-3.82
CCCN1C(=O)c2ccc(C(=O)Nc3cc(C)ccc3O)cc2C1=O,-5.58
CCCN1C(=O)N2C[C@H](CC)N=C2c2[nH]c(C34CC5CC(CC3C5)C4)nc21,-2.10286
CCCN1C(=O)N2C[C@@H](CC)N=C2c2[nH]c(C34CCC(O)(CC3)CC4)nc21,-0.569941
CCCN1C(=O)N2C[C@@H](CC)N=C2c2[nH]c(C34CC5CC(CC3C5)C4)nc21,-2.08813
CCCN1C(=O)N(c2cccc(C)c2)C(C)(O)CC1(C)C,-3.82
CCCN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,-3.72
CCCN1C(=O)CC(Sc2ncccc2C(=O)[O-])C1=O,-3.84
CCCN1C(=O)CC(Sc2ncccc2C(=O)O)C1=O,-3.84
CCCN1C(=O)C2(SC(NC(C)=O)=NN2C(C)=O)c2cc(C)ccc21,-3.83
CCCN1C(=O)C2(SC(NC(C)=O)=NN2C(C)=O)c2cc(C)cc(C)c21,-3.82
CCCN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2ccccc21,-4.09
CCCN1C(=O)C(O)(C2COC(C)(C)CC2=O)c2ccccc21,-3.97
CCCN1C(=O)C(=Cc2nc(O)c3ccccc3n2)c2cc(C)ccc21,-6.24
CCCN1C(=O)C(=Cc2ccc3c(c2)OCO3)NC1=S,-5.18
CCCN1C(=O)C(=C2Nc3ccccc3N2)C(=O)c2ccccc21,-5.9
CCCN1C(=O)C(=C2C=Cc3ccccc3N2CC)SC1=S,-5.92
CCCN1C(=O)/C(=N\N)c2ccccc21,-3.82
CCCN1C(=O)/C(=C2\C=Cc3ccccc3N2CC)SC1=S,-5.92
CCCN1C(=O)/C(=C/c2nc(=O)c3ccccc3[nH]2)c2cc(C)ccc21,-6.24
CCCN1C(=O)/C(=C/c2ccc3c(c2)OCO3)NC1=S,-5.18
CCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1,-4.04096
CCCN(c1ccc(C)cc1)c1nc(=O)c2cccnc2s1,-5.02
CCCN(c1c(OC)nn2c(-c3ccc(COC)cc3OC)csc12)C1CCOCC1,-5.10237
CCCN(c1c(OC)nn2c(-c3c(OC)cc(COCC)cc3OC)csc12)C1CCOCC1,-4.67778
CCCN(c1c(OC)nn2c(-c3c(OC)cc(COC)cc3OC)csc12)C1CCOCC1,-4.60206
CCCN(c1c(OC)nn2c(-c3c(OC)cc(C#N)cc3OC)csc12)C1CCOCC1,-4.79588
CCCN(Cc1ccco1)S(=O)(=O)c1ccc(OC)c(OC)c1,-3.91
CCCN(Cc1ccccc1)Cc1ccc(/C=C/C(=O)NO)o1,-2.55284
CCCN(Cc1ccccc1)C(S)=Nc1cccc(C)c1C,-6.02
CCCN(Cc1ccccc1)C(S)=Nc1ccc(OCC)cc1,-4.26
CCCN(Cc1ccccc1)C(=S)Nc1cccc(C)c1C,-6.02
CCCN(Cc1ccccc1)C(=S)Nc1ccc(OCC)cc1,-4.26
CCCN(Cc1ccc(OCCn2c(=O)ccn(C)c2=O)c(OC)c1)C(CC(=O)O)c1ccc2c(c1)CCO2,-2.52288
CCCN(Cc1ccc(N2CCN(C(C)=O)CC2)cc1)S(=O)(=O)Cc1ccccc1,-4.39794
CCCN(Cc1ccc(C)o1)Cc1ccc(C)o1,-4.57
CCCN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc2c([nH]c3ccccc32)c(-c2ccccc2OC)n1,-1.63448
CCCN(Cc1cc2cc(OC)ccc2nc1O)C(=O)c1ccco1,-3.88
CCCN(Cc1cc2cc(OC)ccc2[nH]c1=O)C(=O)c1ccco1,-3.88
CCCN(Cc1cc2cc(C)ccc2nc1O)C(=O)c1ccccn1,-3.82
CCCN(Cc1cc2cc(C)ccc2[nH]c1=O)C(=O)c1ccccn1,-3.82
CCCN(Cc1cc(O)nc2ccccc12)C(=O)CC,-3.85
CCCN(Cc1cc(=O)[nH]c2ccccc12)C(=O)CC,-3.85
CCCN(CCn1ccnc1)c1c(C)nc(-c2c(C)cc(C)cc2OC)c2ccccc12,-3.60265
CCCN(CC[C@H]1CC[C@H](NC(=O)c2ccc3ccccc3c2)CC1)[C@H]1CCc2nc(N)sc2C1,-0.991861
CCCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c2ccccc2)CC1)[C@H]1CCc2nc(N)sc2C1,-0.970063
CCCN(CCO)C1CCN(CCc2ccccc2)CC1,-4.03
CCCN(CCO)C(=O)c1cc2ccccn2c1-c1ccccc1,-3.55284
CCCN(CCN1CCCC1)c1c(C)nc(-c2c(C)cc(C)cc2OC)c2ccccc12,-3.55592
CCCN(CCC)c1nc2ccccc2nc1O,-5.49
CCCN(CCC)c1nc2ccccc2[nH]c1=O,-5.49
CCCN(CCC)c1ccc(OC)c2nc(-c3c(OC)cc(COC)cc3OC)c(C)cc12,-6.69897
CCCN(CCC)c1ccc(C)c2nc(-c3c(OC)cc(COC)cc3OC)c(C)cc12,-5.69897
CCCN(CCC)c1ccc(C(=O)NCCn2c(C)cc3ccccc32)cc1,-4.60206
CCCN(CCC)c1cc(C)nc2c(-c3cnc(N(C)C)cc3C)c(C)nn12,-1.5804
CCCN(CCC)c1cc(C(=O)Nc2ccc(O)cc2)ncn1,-4.29335
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N=S(C)C)cc1[N+](=O)[O-],-4.86
CCCN(CCC)c1c(O)nc(-c2c(C)cc(C)cc2OC)nc1CC,-4.97349
CCCN(CCC)c1c(CC)nc(-c2c(C)cc(C)cc2OC)n(CC)c1=O,-6.58608
CCCN(CCC)c1c(CC)nc(-c2c(C)cc(C)cc2OC)n(C)c1=O,-5.17205
CCCN(CCC)c1c(C)nc(-c2ccc(OC)cc2OC)nc1O,-4.64075
CCCN(CCC)c1c(C)nc(-c2ccc(OC)cc2OC)n(CCC)c1=O,-4.8981
CCCN(CCC)c1c(C)nc(-c2ccc(OC)cc2OC)n(CC2CC2)c1=O,-4.29836
CCCN(CCC)c1c(C)nc(-c2ccc(OC)cc2OC)n(CC)c1=O,-4.32925
CCCN(CCC)c1c(C)nc(-c2ccc(OC)cc2OC)n(C)c1=O,-3.93761
CCCN(CCC)c1c(C)nc(-c2c(OC)cccc2OC)nc1O,-4.16546
CCCN(CCC)c1c(C)nc(-c2c(OC)cccc2OC)n(CC)c1=O,-4.26053
CCCN(CCC)c1c(C)nc(-c2c(OC)cccc2OC)n(C)c1=O,-4.74275
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OCCN2CCN(C)CC2)c2ccccc12,-3.55873
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OCCN2CCCCC2)c2ccccc12,-4.24414
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OCCN2CCCC2)c2ccccc12,-3.64126
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OCCN2CCCC(O)C2)c2ccccc12,-3.57266
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OCCN2CCC(O)CC2)c2ccccc12,-3.59302
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OCCN(C)C)c2ccccc12,-3.58791
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)nc1O,-4.52305
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)n(Cc2ccccc2)c1=O,-6.03503
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)n(CCC)c1=O,-6.58608
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)n(CC)c1=O,-5.45604
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)n(C)c1=O,-5.03476
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)n(C(C)C)c1=O,-6.58608
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)c2ccccc12,-5.87685
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2C)nc1O,-5.91311
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2C)n(CCN2CCCC2)c1=O,-4.22661
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2C)n(CC)c1=O,-5.59663
CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2C)n(C)c1=O,-5.19097
CCCN(CCC)[C@H]1C[C@@H](C(C)(C)CO)Nc2ccc([N+](=O)[O-])cc21,-4.61094
CCCN(CCC)S(=O)(=O)c1nc2nc(C)cc(C)n2n1,-3.82
CCCN(CCC)S(=O)(=O)c1cccc(-c2csc(C)n2)c1,-4.63
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,-3.82
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)NCc2ccco2)cc1,-4.46
CCCN(CCC)S(=O)(=O)c1cc2c3c(c1)CCN3C(=O)CC2,-3.82
CCCN(CCC)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,-3.7947
CCCN(CCC)Cc1cccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(N)nc32)c1,-0.35
CCCN(CCC)Cc1cc(=O)oc2cc3c(cc12)CCC3,-5.7
CCCN(CCC)Cc1c(O)c(OC)c(O)c2c1C(=O)O[C@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@@H]1O,-2.46882
CCCN(CCC)CCc1cccc2c1CC(=O)N2,-3.30103
CCCN(CCC)CCNc1n[n+]([O-])c2ccccc2[n+]1[O-],-1.60206
CCCN(CCC)CCNc1n[n+]([O-])c2ccc(C)cc2[n+]1[O-],-1.42022
CCCN(CCC)CCNc1n[n+]([O-])c2ccc(C(C)C)cc2[n+]1[O-],-1.40894
CCCN(CCC)CCNc1n[n+]([O-])c2ccc(C(C)(C)C)cc2[n+]1[O-],-1.49485
CCCN(CCC)CCNc1n[n+]([O-])c2cc3c(cc2[n+]1[O-])CCC3,-1.69897
CCCN(CCC)CCNc1n[n+]([O-])c2c3c(ccc2[n+]1[O-])CCC3,-1.39794
CCCN(CCC)CCNC(=O)C1CCN(Cc2nc(-c3ccccc3C)oc2C)CC1,-3.83116
CCCN(CCC)CC(O)Cn1c2ccccc2c2ccccc21,-4.41
CCCN(CCC)C(S)=NC1CC2C=CC1C2,-3.82
CCCN(CCC)C(=S)NC1CC2C=CC1C2,-3.82
CCCN(CCC)C(=O)c1cc2c(O)nc3ccc(C)cc3c2s1,-5.93
CCCN(CCC)C(=O)c1cc2c(=O)n3cccc(C)c3nc2s1,-4
CCCN(CCC)C(=O)c1cc2c(=O)[nH]c3ccc(C)cc3c2s1,-5.93
CCCN(CCC)C(=O)SCc1ccccc1,-4.2798
CCCN(CCC)C(=O)CC(c1ccccc1)c1ccco1,-3.82
CCCN(CCC)C(=O)CC(c1ccccc1)C1CCOC(C)(C)C1,-3.84
CCCN(CC1CCOCC1)c1c(CC)nn2c(-c3c(OC)cc(COC)cc3OC)cccc12,-5.50864
CCCN(CC1CCOCC1)c1c(CC)nn2c(-c3c(OC)cc(C)cc3OC)cccc12,-5.88606
CCCN(CC1CCCO1)C(=O)CCc1nnc(-c2cc(C)on2)o1,-3.82
CCCN(CC1CC1)c1cc(C(=O)Nc2ccc3[nH]ncc3c2)ncn1,-4.5032
CCCN(CC1CC1)c1c(C)nc(-c2c(C)cc(C)cc2OC)c2ccccc12,-5.89048
CCCN(CC1CC1)C(S)=Nc1ccc(C(C)=O)cc1,-3.82
CCCN(CC1CC1)C(=S)Nc1ccc(C(C)=O)cc1,-3.82
CCCN(CC1CC1)C(=S)NC(=O)C1CC1,-3.82
CCCN(CC1CC1)C(=O)CSc1ncnc2sccc12,-3.82
CCCN(CC1CC1)C(=O)COC(=O)c1ccc(C)cc1O,-3.82
CCCN(CC(=O)Nc1ccccc1OC)C(=O)c1nc2nc(C)ccn2n1,-3.82
CCCN(CC(=O)Nc1ccccc1OC)C(=O)c1ccncc1,-3.82
CCCN(CC(=O)Nc1ccccc1OC)C(=O)c1ccccn1,-3.82
CCCN(CC(=O)Nc1ccccc1OC)C(=O)c1ccc(O)nc1,-3.82
CCCN(CC(=O)Nc1ccccc1OC)C(=O)c1ccc(=O)[nH]c1,-3.82
CCCN(CC(=O)Nc1ccccc1OC)C(=O)c1cc2ccccc2o1,-4.16
CCCN(CC(=O)Nc1ccccc1OC)C(=O)CC1CCCC1,-3.82
CCCN(CC(=O)Nc1ccccc1OC)C(=O)C1CCCC1,-3.82
CCCN(CC(=O)Nc1ccccc1C)C(=O)c1cnc(C)cn1,-3.82
CCCN(CC(=O)Nc1ccccc1C)C(=O)c1cc(C)oc1C,-3.82
CCCN(C)N=Nc1ccc(C(=O)O)cc1,-1.43
CCCN(C)/N=N/c1ccc(C(=O)O)cc1,-1.43415
CCCN(C(=O)c1csc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)n1)c1ccccc1,-5.61979
CCCN(C(=O)c1cn(C)c(=O)c2ccccc12)c1ccccc1C,-3.82
CCCN(C(=O)Cc1coc2cc(OC)ccc12)C1CCS(=O)(=O)C1,-3.82
CCCN(C(=O)CSc1nnc(N)s1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,-3.85
CCCN(C(=O)CSc1ncccn1)C1CCS(=O)(=O)C1,-3.82
CCCN(C(=O)CSc1ccccc1C(=O)[O-])C1CCS(=O)(=O)C1,-3.82
CCCN(C(=O)CSc1ccccc1C(=O)O)C1CCS(=O)(=O)C1,-3.82
CCCN(C(=O)CCc1ccc(OC)cc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,-4.69
CCCN(C(=O)C=Cc1ccc(S(=O)(=O)N(CC)CC)cc1)C1CCS(=O)(=O)C1,-3.82
CCCN(C(=O)/C=C/c1ccc(S(=O)(=O)N(CC)CC)cc1)C1CCS(=O)(=O)C1,-3.82
CCCCn1nnnc1SCC(=O)Nc1cccc(C)c1,-4.66
CCCCn1nnnc1SCC(=O)NNC(=O)c1ccco1,-4.09
CCCCn1nnnc1SCC(=O)NC1CCCCC1,-4.07
CCCCn1nnnc1NCc1ccc(C)cc1,-4.1
CCCCn1nnc(NC(=O)c2ccc(-c3ccccc3[N+](=O)[O-])o2)n1,-5.1
CCCCn1nc(NC(=O)COC)c2cc3ccc(C)cc3nc21,-4.91
CCCCn1nc(NC(=O)COC)c2cc3cc(OC)ccc3nc21,-3.95
CCCCn1nc(NC(=O)CCC)c2cc3cc(OC)ccc3nc21,-5.28
CCCCn1nc(NC(=O)CC)c2cc3cc(OC)ccc3nc21,-4.65
CCCCn1nc(NC(=O)CC(C)C)c2cc3cc(OC)ccc3nc21,-5.95
CCCCn1nc(CC(=O)NCC[NH+](CC)CC)c2ccccc2c1=O,-3.82
CCCCn1nc(CC(=O)NCCN(CC)CC)c2ccccc2c1=O,-3.82
CCCCn1nc(C(=O)Nc2ccc3c(c2)OCO3)c2ccccc2c1=O,-4.86
CCCCn1nc(C(=O)NC2CCCCCC2)c2ccccc2c1=O,-5.45
CCCCn1nc(-c2nc3ccccc3s2)nc2c(=O)n(C)c(=O)nc1-2,-3.63827
CCCCn1cnc2c1c(=O)n(C)c(=O)n2C,-1.8069
CCCCn1cnc2c(oc3nc4c(cc32)CCCC4)c1=O,-4.16
CCCCn1cnc2c(oc3ccccc32)c1=O,-3.82
CCCCn1cnc(CN2CCN(c3cccc4[nH]c(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c1C,-5.20834
CCCCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-3.09
CCCCn1ccc(-c2ccc(S[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C)c2)cc1=O,-2.87411
CCCCn1cc2c(c1-c1cccc(C)c1)c(=O)n(C)c(=O)n2C,-4.37
CCCCn1cc(C(=O)NCc2ccccc2)c(=O)c2ccc(N3CCOCC3)cc21,-5.48922
CCCCn1cc(C(=O)NCc2ccccc2)c(=O)c2cc(OC)c(N3CCOCC3)cc21,-5.21662
CCCCn1cc(-c2ccc(S[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C)c2)ccc1=O,-2.7698
CCCCn1c2ccccc2c2cc(CC(N)=O)ccc21,-4.87
CCCCn1c2c(c(=N)c3ccccc31)CCC2,-3.64
CCCCn1c(SCC(N)=O)nc2sc3c(c2c1=O)CCC3,-5.25
CCCCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccncc1,-3.82
CCCCn1c(SCC(=O)NNC(=O)c2ccccc2)n[nH]c1=O,-4.1
CCCCn1c(SCC(=O)NC2CC2)nnc1-c1ccncc1,-3.84
CCCCn1c(SCC(=O)NC2CC2)nc2ccccc2c1=O,-5.11
CCCCn1c(SCC(=O)N2CCOCC2)nc2ccccc2c1=O,-3.82
CCCCn1c(SCC(=O)N(C)C)nnc1-c1ccncc1,-3.82
CCCCn1c(S)nnc1C12CC3CC(CC(C3)C1)C2,-5.23
CCCCn1c(S)nc2cc(S(=O)(=O)N3CCOCC3)ccc21,-3.82
CCCCn1c(O)nnc1SCC(=O)NNC(=O)c1ccccc1,-4.1
CCCCn1c(O)c(C(C)=O)c(=O)c2ccccc21,-3.99
CCCCn1c(O)c(C(=O)Nc2ccccc2N)c(=O)c2ccccc21,-6.07
CCCCn1c(O)c(C(=O)Nc2ccc(C)cn2)c(=O)c2ccccc21,-6.07
CCCCn1c(O)c(C(=O)/C=C/c2ccc3c(c2)OCO3)c(=O)[nH]c1=O,-3.82
CCCCn1c(O)c(C#N)c(C)cc1=O,-2.27299
CCCCn1c(Nc2ccc(OC)cc2)nc2ccccc21,-5.69
CCCCn1c(NCc2ccncc2)nc2ccccc21,-3.85
CCCCn1c(NC(=O)c2ccco2)c(S(=O)(=O)c2ccc(C)cc2)c2nc3ccccc3nc21,-4.38
CCCCn1c(NC(=O)c2ccco2)c(C(=O)OCC)c2nc3ccccc3nc21,-4.92
CCCCn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C,-3.82
CCCCn1c(N)c(NCc2ccccc2)c(=O)[nH]c1=O,-3.87
CCCCn1c(N)c(N(CCOC)C(=O)CSc2nnc(-c3ccco3)n2CC)c(=O)[nH]c1=O,-3.82
CCCCn1c(N)c(N(CCC(C)C)C(=O)COC(=O)c2ccc([N+](=O)[O-])s2)c(=O)[nH]c1=O,-4.28
CCCCn1c(N)c(N(CC)C(=O)c2cccs2)c(=O)[nH]c1=O,-4.52
CCCCn1c(N)c(N(CC)C(=O)c2ccco2)c(=O)[nH]c1=O,-3.82
CCCCn1c(N)c(N(CC)C(=O)c2ccccc2C)c(=O)[nH]c1=O,-3.84
CCCCn1c(N)c(N(CC)C(=O)c2cccc(C)c2)c(=O)[nH]c1=O,-3.82
CCCCn1c(N)c(N(CC)C(=O)c2c(C)noc2C)c(=O)[nH]c1=O,-3.82
CCCCn1c(N)c(N(CC)C(=O)COc2ccc(C#N)cc2)c(=O)[nH]c1=O,-4.39
CCCCn1c(N)c(N(CC)C(=O)C2CCC2)c(=O)[nH]c1=O,-3.82
CCCCn1c(N)c(N(CC(C)C)C(=O)c2cnccn2)c(=O)[nH]c1=O,-3.83
CCCCn1c(N)c(N(C)C(=O)c2cccc(-n3cnnn3)c2)c(=O)[nH]c1=O,-3.93
CCCCn1c(N)c(N(C)C(=O)c2c(C)nn(-c3ccccc3)c2C)c(=O)[nH]c1=O,-3.82
CCCCn1c(N)c(N(C)C(=O)C2CCCC2)c(=O)[nH]c1=O,-3.82
CCCCn1c(N)c(N(C)C(=O)C2CC(=O)N(Cc3ccco3)C2)c(=O)[nH]c1=O,-3.82
CCCCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,-5.38
CCCCn1c(Cc2ccccc2)nnc1SCC(=O)Nc1cc(C)on1,-4.2
CCCCn1c(CCNC(=O)c2ccco2)nc2ccccc21,-3.82
CCCCn1c(CCCNC(=O)c2ccco2)nc2ccccc21,-3.82
CCCCn1c(CCC(=O)[O-])nc2cc(S(=O)(=O)N3CCCC3)ccc21,-3.82
CCCCn1c(CCC(=O)O)nc2cc(S(=O)(=O)N3CCCC3)ccc21,-3.82
CCCCn1c(C23CC4CC(CC(C4)C2)C3)n[nH]c1=S,-5.23
CCCCn1c(C)c(C(=O)[O-])c2cc(OC)c3ccccc3c21,-5.03
CCCCn1c(C)c(C(=O)OCC)c2c(C[NH+]3CCCC3)c(O)ccc21,-3.83
CCCCn1c(C)c(C(=O)OCC)c2c(CN3CCCC3)c(O)ccc21,-3.83
CCCCn1c(C)c(C(=O)O)c2cc(OC)c3ccccc3c21,-5.03
CCCCn1c(=S)[nH]c2ccc(N3CCOCC3)cc2c1=O,-4.87
CCCCn1c(=S)[nH]c2cc(S(=O)(=O)N3CCOCC3)ccc21,-3.82
CCCCn1c(=O)cc(C)n(-c2ccccc2)c1=O,-4.05
CCCCn1c(=O)c2ccccc2n2c(S)nnc12,-3.84
CCCCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,-3.84
CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,-1.6252
CCCCn1c(=O)c2c(nc3n2CCCN3c2ccc(OCCN(C)C)cc2)n(CCCC)c1=O,-3.27707
CCCCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OCCN(CC)CC)cc2)n(CCCC)c1=O,-2.74282
CCCCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OCC(=O)NCCN(CC)CC)cc2)n(CCCC)c1=O,-3.72354
